operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:49:27.892085,17.263,,3.685,failed,noInfo,2.882
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:54:40.601979,15.822,,3.631,failed,noInfo,0.787
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:56:56.699218,15.749,,3.632,failed,noInfo,0.78
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:00:19.491024,15.767,,3.666,failed,noInfo,0.767
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:01:16.867451,15.751,,3.694,failed,noInfo,0.769
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:11:33.514454,15.818,,3.661,failed,noInfo,0.779
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:13:45.208725,15.846,,3.664,failed,noInfo,0.777
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:15:05.522281,17.271,,3.675,failed,noInfo,0.763
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:19:30.873684,15.812,,3.682,failed,noInfo,0.787
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:29:14.448320,35.028,,3.671,failed,noInfo,0.774
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:40:36.559930,15.784,,3.651,failed,noInfo,0.802
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:44:02.751693,15.753,,3.668,failed,noInfo,0.779
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 19:47:01.324680,15.799,,3.67,failed,noInfo,0.773
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 20:03:50.335204,37.907,,3.659,failed,noInfo,0.766
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 20:04:43.736090,39.712,,3.668,failed,noInfo,0.77
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 20:05:47.840567,50.16,,3.67,failed,noInfo,0.767
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 20:12:06.944320,37.756,21.603,3.665,success,noInfo,0.767
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 21:22:00.197168,15.777,21.603,3.67,failed,noInfo,0.779
